F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
-3.001332515850663185e-11,1.955413608811795712e-11,-1.045918907038867474e-11,1.637090463191270828e-11,1.637090463191270828e-11,3.228706191293895245e-11,-2.000888343900442123e-11,1.114131009671837091e-11,9.523238182067871094e+00,-6.501809358596801758e-01,-1.032640218734741211e+00,2.000000000000000000e+00
8.481584597636674516e+01,-3.352777002767156773e+02,-3.342210028456563577e+02,-2.173191178433589812e+02,-3.698070236345847661e+02,-3.275035829796454436e+02,-2.648169686423962048e+02,-2.521894504139088440e+02,9.523238182067871094e+00,-6.501809358596801758e-01,-1.032640218734741211e+00,3.000000000000000000e+00
1.647462746555343074e+02,-7.934801689277878722e+02,-6.591195670792560577e+02,-3.478584086619707705e+02,-7.061787151578444082e+02,-7.311616261469423534e+02,-4.952637968437747986e+02,-5.972676663859620021e+02,9.523238182067871094e+00,-6.501809358596801758e-01,-1.032640218734741211e+00,4.000000000000000000e+00
2.381916331407837788e+02,-1.296899679303606945e+03,-9.911161151776966562e+02,-4.481883637831701890e+02,-1.029965780215750101e+03,-1.179291358308850704e+03,-8.861354188140958286e+02,-1.000773864015996878e+03,9.523238182067871094e+00,-6.501809358596801758e-01,-1.032640218734741211e+00,5.000000000000000000e+00
1.429762569098325002e+02,-1.615568194127328979e+03,-1.284487968450275730e+03,-5.964346887372166748e+02,-1.325482415428267814e+03,-1.511263229783261977e+03,-1.582571228721589250e+03,-1.293102047673306743e+03,9.523238182067871094e+00,-6.501809358596801758e-01,-1.032640218734741211e+00,6.000000000000000000e+00
-2.853938240455290725e+02,-1.659468294923141457e+03,-1.434270638149862179e+03,-7.380288517690592016e+02,-1.512485740959943314e+03,-1.614358578221136895e+03,-2.332913547531375571e+03,-1.359624533936899752e+03,9.523238182067871094e+00,-6.501809358596801758e-01,-1.032640218734741211e+00,7.000000000000000000e+00
-9.133459084696037280e+02,-1.636176188504775382e+03,-1.442667305047090395e+03,-7.723236360519499613e+02,-1.579546618349338132e+03,-1.608021256771137587e+03,-2.971006806168394633e+03,-1.320041998590157846e+03,9.523238182067871094e+00,-6.501809358596801758e-01,-1.032640218734741211e+00,8.000000000000000000e+00
-1.458357633469753182e+03,-1.800839649780903528e+03,-1.463142533757224328e+03,-7.214194879180934095e+02,-1.638807810187881614e+03,-1.720355104814037077e+03,-3.814098109085193755e+03,-1.400343405815644473e+03,9.523238182067871094e+00,-6.501809358596801758e-01,-1.032640218734741211e+00,9.000000000000000000e+00
-1.921561311279064739e+03,-2.105530861578513850e+03,-1.591516951198185780e+03,-6.982321798958373620e+02,-1.770745014987254081e+03,-1.972557651980495393e+03,-5.068284613178706422e+03,-1.622595747233278189e+03,9.523238182067871094e+00,-6.501809358596801758e-01,-1.032640218734741211e+00,1.000000000000000000e+01
-2.515816370326980177e+03,-2.266754036202069983e+03,-1.726523922801296976e+03,-7.446909150791198044e+02,-1.911483606401161524e+03,-2.147654057740357530e+03,-6.241842509024460014e+03,-1.771394237953422817e+03,9.523238182067871094e+00,-6.501809358596801758e-01,-1.032640218734741211e+00,1.100000000000000000e+01
