F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
5.911715561524033546e-12,6.821210263296961784e-12,1.091393642127513885e-11,8.640199666842818260e-12,-4.092726157978177071e-12,-3.637978807091712952e-12,-1.364242052659392357e-12,8.185452315956354141e-12,9.446745872497558594e+00,2.677215635776519775e-01,-2.677215635776519775e-01,0.000000000000000000e+00
-4.583189300029994229e+02,-6.149320878325943340e+02,-2.708618814622814170e+02,-6.390644563724908949e+02,-4.787363876606000304e+02,-3.704151645299120901e+02,-4.735610504619789936e+02,-4.526111583423894444e+02,9.446745872497558594e+00,2.677215635776519775e-01,-2.677215635776519775e-01,1.000000000000000000e+00
-5.442095324124684339e+02,-7.759167826810535189e+02,-3.343946906715837031e+02,-1.280063698146984279e+03,-5.802893102265143170e+02,-4.398629722929558739e+02,-6.580721623083536542e+02,-5.514518422659516546e+02,9.446745872497558594e+00,2.677215635776519775e-01,-2.677215635776519775e-01,2.000000000000000000e+00
-3.713767571101193425e+02,-6.227394162625016634e+02,-1.299749861344598685e+02,-2.009970913716344512e+03,-4.254835298404209425e+02,-3.106875774017730691e+02,-6.130542326727286309e+02,-4.115980081545528719e+02,9.446745872497558594e+00,2.677215635776519775e-01,-2.677215635776519775e-01,3.000000000000000000e+00
-2.145584241189189925e+02,-4.944760087368972563e+02,8.656384222144924934e+01,-2.764006803175973801e+03,-3.037790928735739726e+02,-2.028485522011033027e+02,-7.393599402717841258e+02,-2.800381508680557090e+02,9.446745872497558594e+00,2.677215635776519775e-01,-2.677215635776519775e-01,4.000000000000000000e+00
-6.238366144172914574e+01,-3.778674515223965500e+02,-3.861363336883323427e+01,-3.272673781708976549e+03,-2.061210443577683691e+02,-8.483574232376895452e+01,-1.275452031856646499e+03,-1.151612001084599797e+02,9.446745872497558594e+00,2.677215635776519775e-01,-2.677215635776519775e-01,5.000000000000000000e+00
1.935163787759283878e+02,-1.357115226823530065e+02,-4.207601718423800321e+02,-3.540062950906444712e+03,-6.133136309794736007e+00,1.373004069455464560e+02,-1.995506205668721122e+03,1.693692710721545609e+02,9.446745872497558594e+00,2.677215635776519775e-01,-2.677215635776519775e-01,6.000000000000000000e+00
4.471827947211163519e+02,1.087577783879680737e+02,-5.527612307120880359e+02,-3.985388103198576573e+03,2.102286903372405504e+02,3.518240350418368507e+02,-2.524138936791040578e+03,4.113535199786963403e+02,9.446745872497558594e+00,2.677215635776519775e-01,-2.677215635776519775e-01,7.000000000000000000e+00
5.832629606355567375e+02,2.125973786654164996e+02,-2.495501004273664876e+02,-4.823932457442111627e+03,3.237566774617671399e+02,4.487123546734060255e+02,-2.926151876437707415e+03,4.872199360962704304e+02,9.446745872497558594e+00,2.677215635776519775e-01,-2.677215635776519775e-01,8.000000000000000000e+00
7.104856613142237620e+02,3.051350140015515535e+02,2.663052214937147255e+01,-5.577497890322561034e+03,4.214866730268113315e+02,5.393606504642834807e+02,-3.565227711552641722e+03,5.705702403751154179e+02,9.446745872497558594e+00,2.677215635776519775e-01,-2.677215635776519775e-01,9.000000000000000000e+00
9.379038739815082408e+02,5.290097000426201248e+02,-1.366753213772014988e+02,-5.592116984538963152e+03,6.067525287644443779e+02,7.407882549031994586e+02,-4.385205038342040098e+03,8.267937014462531806e+02,9.446745872497558594e+00,2.677215635776519775e-01,-2.677215635776519775e-01,1.000000000000000000e+01
1.187758463135059628e+03,7.914221957018853573e+02,-4.919976724823304721e+02,-5.063074822439508353e+03,8.183271633315830513e+02,9.804641033586922276e+02,-5.070107699460597360e+03,1.135546725962321489e+03,9.446745872497558594e+00,2.677215635776519775e-01,-2.677215635776519775e-01,1.100000000000000000e+01
1.381792186269361537e+03,9.729561959810689586e+02,-5.732044595061288419e+02,-5.009400354810147292e+03,9.872839930147906671e+02,1.161963677591344322e+03,-5.771727265784250449e+03,1.320959890417509541e+03,9.446745872497558594e+00,2.677215635776519775e-01,-2.677215635776519775e-01,1.200000000000000000e+01
