F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
1.182343112304806709e-11,-3.456079866737127304e-11,-2.182787284255027771e-11,1.409716787748038769e-11,5.911715561524033546e-12,-1.682565198279917240e-11,4.092726157978177071e-11,2.273736754432320595e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.110953825714487175e+04,7.264846020233099989e+04,5.344772153588687070e+04,6.525773282375023700e+04,8.065966755153008853e+04,7.842139479504726478e+04,7.110167013013269752e+04,5.524919622801313380e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,1.000000000000000000e+00
1.065286820918247104e+05,9.542326225779659580e+04,7.013820879090460949e+04,8.562302036131318891e+04,1.059846815544904530e+05,1.031111512129786570e+05,9.333327417125803186e+04,7.250230602797669417e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,2.000000000000000000e+00
9.262479466727320687e+04,8.297173664745033602e+04,6.093219407822333596e+04,7.423108007477127830e+04,9.219236462029196264e+04,8.978900191360760073e+04,8.098917963514759322e+04,6.300045479842327768e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,3.000000000000000000e+00
8.625268072211484832e+04,7.724376966364713735e+04,5.677614453869625868e+04,6.864768826011300553e+04,8.581673953516899201e+04,8.361693093724259234e+04,7.517022678528678080e+04,5.871767181227103720e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,4.000000000000000000e+00
9.375547278152979561e+04,8.392603422009872156e+04,6.178454070222474547e+04,7.382963634976930916e+04,9.321142068068707886e+04,9.078136024626213475e+04,8.154570291170320706e+04,6.386934579749470868e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,5.000000000000000000e+00
9.455451651996948931e+04,8.461143447233115148e+04,6.232847303763108357e+04,7.343944854609780305e+04,9.397068623525333533e+04,9.150657400975948258e+04,8.196608528643086902e+04,6.438391054764666478e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,6.000000000000000000e+00
8.841442130107352568e+04,7.910559975790785393e+04,5.830873871049479203e+04,6.786891857319274277e+04,8.783498796079811291e+04,8.556050548535975395e+04,7.600018378145499446e+04,6.022032331282506493e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,7.000000000000000000e+00
8.814468453396765108e+04,7.887365751730193733e+04,5.822625652660639025e+04,6.758981482397843502e+04,8.750843182480949326e+04,8.527085515541967470e+04,7.490418232066038763e+04,6.016183095828301157e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,8.000000000000000000e+00
9.138249800066734315e+04,8.177826550567889353e+04,6.046848012825222395e+04,7.006322399875718111e+04,9.067426366969471565e+04,8.836660043693020998e+04,7.689105970004347910e+04,6.246583249364809308e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,9.000000000000000000e+00
8.978091285837697797e+04,8.033333368367097864e+04,5.946452985149085725e+04,6.804902365322648257e+04,8.906479515745298704e+04,8.680519745167020301e+04,7.479228706158940622e+04,6.135536104945257830e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,1.000000000000000000e+01
8.667194791481587163e+04,7.753555925077406573e+04,5.744030777646235947e+04,6.472476819067935139e+04,8.596582913789291342e+04,8.378675780322594801e+04,7.142799044961406616e+04,5.920896237765691330e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,1.100000000000000000e+01
8.730139621091293520e+04,7.810284411578402796e+04,5.791976526253254269e+04,6.508895611242848099e+04,8.656177744916916708e+04,8.437081286558542342e+04,7.123714888179994887e+04,5.972001388755854714e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,1.200000000000000000e+01
8.826942317109522992e+04,7.899011131747360923e+04,5.866265034844129696e+04,6.613960002515644010e+04,8.748483383996081830e+04,8.529293170065774757e+04,7.108666314707341371e+04,6.051770749318269372e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,1.300000000000000000e+01
8.657250007454588194e+04,7.748455789814020682e+04,5.763917357816712320e+04,6.452278745016043104e+04,8.577246052819865872e+04,8.364972535673568200e+04,6.841506280646121013e+04,5.943140903918809636e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,1.400000000000000000e+01
8.516605472362674482e+04,7.621754475049674511e+04,5.676917387381512526e+04,6.251278470341272623e+04,8.436404366891979589e+04,8.227393337635206990e+04,6.628904003292905691e+04,5.846185271416424075e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,1.500000000000000000e+01
8.547416390562952438e+04,7.648006613447816926e+04,5.701010664192270633e+04,6.204310729464476026e+04,8.465977298231332679e+04,8.254422181476962578e+04,6.607781140264004353e+04,5.866825591488386272e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,1.600000000000000000e+01
8.522354277996382734e+04,7.626329092471793410e+04,5.690174663142656209e+04,6.166397237990480062e+04,8.438289280957219307e+04,8.228543395113920269e+04,6.501397746899786580e+04,5.856147307216922491e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,1.700000000000000000e+01
8.401256374092437909e+04,7.520599191174477164e+04,5.619370158852804161e+04,6.073927050628923462e+04,8.313711917524121236e+04,8.111314910656951542e+04,6.244915197877762694e+04,5.784057452714697138e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,1.800000000000000000e+01
8.338709366955974838e+04,7.466139601750744623e+04,5.587498994014628988e+04,6.026964505492671742e+04,8.248700053945685795e+04,8.050881632014576462e+04,6.077085170873090101e+04,5.748992743946880364e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,1.900000000000000000e+01
8.318812252681369137e+04,7.447127869490315788e+04,5.580059035931026301e+04,6.000898209757619770e+04,8.228451065063507122e+04,8.030596649223219720e+04,6.017502370760210761e+04,5.736024861505464651e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,2.000000000000000000e+01
8.251496671766319196e+04,7.385348086367826909e+04,5.538323205847806821e+04,5.903187454444453033e+04,8.160362659819336841e+04,7.962882912334417051e+04,5.866489925347623648e+04,5.687373292705439962e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,2.100000000000000000e+01
8.172244886554010736e+04,7.315516408896110079e+04,5.490770994298820733e+04,5.789862248884014116e+04,8.078136436390354356e+04,7.883716938472670154e+04,5.659420716602051107e+04,5.636617960579611099e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,2.200000000000000000e+01
8.120778207245522935e+04,7.272399955577759829e+04,5.465934119688170904e+04,5.754486982723029359e+04,8.024181698919109476e+04,7.833837157915810531e+04,5.589781472253210814e+04,5.613639658795111609e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,2.300000000000000000e+01
8.068312052297222544e+04,7.227069621660173289e+04,5.440449735909805167e+04,5.746644903996168432e+04,7.971037483913550386e+04,7.783736337096810166e+04,5.556568702115166525e+04,5.587117266438540537e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,2.400000000000000000e+01
8.011070697071270843e+04,7.175126605765109707e+04,5.406963933673753490e+04,5.684290559021800436e+04,7.912363735318911495e+04,7.726119740610387817e+04,5.326875605787226232e+04,5.544461836149456940e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,2.500000000000000000e+01
7.953810324783083342e+04,7.122916961805229948e+04,5.370948440770247544e+04,5.616049442621242633e+04,7.853479199875651102e+04,7.667481237122864695e+04,5.069105526660585019e+04,5.500134728521661600e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,2.600000000000000000e+01
7.873820611971804465e+04,7.052357591251905251e+04,5.323379844330345804e+04,5.608829044507053914e+04,7.774343972772237612e+04,7.590495197901292704e+04,5.081689401401326177e+04,5.454637576980586891e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,2.700000000000000000e+01
7.806560256482378463e+04,6.995112529912265018e+04,5.287525415853891900e+04,5.587047885569583013e+04,7.706112124122313980e+04,7.526803262956137769e+04,5.112519368716875761e+04,5.422424773613127763e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,2.800000000000000000e+01
7.809281337292074750e+04,7.000018342942470917e+04,5.295693460604763823e+04,5.479048413751579210e+04,7.701902337090301444e+04,7.526244477230455959e+04,4.783885545448393532e+04,5.422696701509586273e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,2.900000000000000000e+01
7.769553351799458324e+04,6.963772718466882361e+04,5.273051076664024004e+04,5.415427654118735518e+04,7.660679678961259197e+04,7.485551308795413934e+04,4.556010094303623919e+04,5.390554006526050216e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,3.000000000000000000e+01
7.512148327060615702e+04,6.729609859942314506e+04,5.109761592583602032e+04,5.568902235630427458e+04,7.421637827346306585e+04,7.246110982401452202e+04,5.233895113399637921e+04,5.238289731262573332e+04,9.484992027282714844e+00,2.294756323099136353e-01,-3.059675097465515137e-01,3.100000000000000000e+01
7.124512736146188399e+04,6.379223301165546582e+04,4.865804280249270960e+04,5.848200707840441464e+04,7.062718933561044105e+04,6.889065680874191457e+04,6.544209055106294545e+04,5.023105072261262831e+04,9.561484336853027344e+00,3.059675097465515137e-01,-1.912296712398529053e-01,3.200000000000000000e+01
6.880351041998596338e+04,6.160471057477631257e+04,4.716310006484336918e+04,5.982960648003133247e+04,6.833211152392454096e+04,6.663589253808624926e+04,7.318650449957771343e+04,4.892238077124454867e+04,9.561484336853027344e+00,3.059675097465515137e-01,-1.912296712398529053e-01,3.300000000000000000e+01
6.848627622219287150e+04,6.133726685586500389e+04,4.701528750363893778e+04,5.909674392705408536e+04,6.797672832652402576e+04,6.631193064753939689e+04,7.150378036066802451e+04,4.872717580618395004e+04,9.561484336853027344e+00,3.059675097465515137e-01,-1.912296712398529053e-01,3.400000000000000000e+01
6.842851835961379402e+04,6.128872103196755779e+04,4.699535388733229047e+04,5.812441331125896977e+04,6.787185558578325436e+04,6.621362123488992802e+04,6.756599893928192614e+04,4.858388410406126059e+04,9.561484336853027344e+00,3.059675097465515137e-01,-1.912296712398529053e-01,3.500000000000000000e+01
