F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
1.818989403545856476e-12,4.092726157978177071e-12,8.185452315956354141e-12,1.364242052659392357e-12,9.094947017729282379e-13,-4.092726157978177071e-12,6.457412382587790489e-11,2.273736754432320595e-12,9.523238182067871094e+00,7.649187743663787842e-02,-3.824593424797058105e-01,0.000000000000000000e+00
-6.629950099235129528e+02,-4.594504421139681654e+02,-3.733805246245638045e+02,-4.299922942032262654e+02,-2.714010753398260931e+02,-6.288617357265920873e+02,-6.845854449316384489e+02,-5.440011807950093043e+02,9.523238182067871094e+00,7.649187743663787842e-02,-3.824593424797058105e-01,1.000000000000000000e+00
-8.475671241273448686e+02,-5.947481539340260497e+02,-4.678350460848864714e+02,-3.658665130081312782e+02,-3.725622611262419923e+02,-8.310792043238584483e+02,-1.396680042556145509e+03,-6.580178584683455938e+02,9.523238182067871094e+00,7.649187743663787842e-02,-3.824593424797058105e-01,2.000000000000000000e+00
-6.814053384720891700e+02,-4.889174990449489542e+02,-3.564928530294787379e+02,-3.308615937022927938e+02,-3.371001073308320883e+02,-7.217149003766517126e+02,-2.313416690546600876e+03,-4.948898198408053304e+02,9.523238182067871094e+00,7.649187743663787842e-02,-3.824593424797058105e-01,3.000000000000000000e+00
-5.822691264891741412e+02,-4.303346143936294084e+02,-2.934261308477775856e+02,-9.192087204521621970e+02,-3.182079856004411340e+02,-6.775984893645238571e+02,-3.328701995828198960e+03,-4.580646533210931466e+02,9.523238182067871094e+00,7.649187743663787842e-02,-3.824593424797058105e-01,4.000000000000000000e+00
-6.179699222917029147e+02,-4.677358136785778697e+02,-3.240258157476937413e+02,-1.669814236552447255e+03,-3.508132022492154647e+02,-7.599876142748946677e+02,-4.081314429568192281e+03,-5.678605345155172017e+02,9.523238182067871094e+00,7.649187743663787842e-02,-3.824593424797058105e-01,5.000000000000000000e+00
-5.652756488533855190e+02,-4.317881278780050707e+02,-2.887955345819113973e+02,-1.793189111493382825e+03,-3.377393869004035878e+02,-7.573391533120914119e+02,-4.452729033327456818e+03,-5.465035062824993020e+02,9.523238182067871094e+00,7.649187743663787842e-02,-3.824593424797058105e-01,6.000000000000000000e+00
-3.661143506558960325e+02,-2.636136679516575896e+02,-1.171613138353832255e+02,-1.386640124805922596e+03,-2.276411766271810393e+02,-6.036664229028619957e+02,-4.746695827221919899e+03,-3.277564878253106144e+02,9.523238182067871094e+00,7.649187743663787842e-02,-3.824593424797058105e-01,7.000000000000000000e+00
-1.727269303149801090e+02,-8.275376436235205801e+01,8.311682679116165673e+01,-1.147856535088130613e+03,-8.742098373940530109e+01,-4.419188732874808920e+02,-5.221216498099805904e+03,-1.227137251636361270e+02,9.523238182067871094e+00,7.649187743663787842e-02,-3.824593424797058105e-01,8.000000000000000000e+00
-6.789842860944918357e+01,1.713668511880268852e+01,2.034631019308822033e+02,-1.355904419347994008e+03,3.466495695387038722e+00,-3.684837425980090302e+02,-5.777125630775090940e+03,-6.835502944870472675e+01,9.523238182067871094e+00,7.649187743663787842e-02,-3.824593424797058105e-01,9.000000000000000000e+00
