F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
1.728039933368563652e-11,-1.045918907038867474e-11,-1.409716787748038769e-11,-8.640199666842818260e-12,1.091393642127513885e-11,-2.000888343900442123e-11,2.773958840407431126e-11,-7.275957614183425903e-12,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,0.000000000000000000e+00
-6.060622325405283846e+02,-4.483443334151204454e+02,-3.280092410194611148e+02,-3.092076842160086017e+02,-4.209519423364213253e+02,-2.541184711362466260e+02,-8.146391576177315983e+02,-4.416554194043685584e+02,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,1.000000000000000000e+00
-8.069593282373739385e+02,-6.082903417545619504e+02,-3.970651607307700033e+02,-4.129524854525088813e+02,-5.526105972065286096e+02,-3.199244395026912571e+02,-1.152843323031146610e+03,-5.303414923294810706e+02,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,2.000000000000000000e+00
-6.783122714883861590e+02,-5.364810032202788079e+02,-2.725289068437759852e+02,-7.945761820635602817e+02,-4.554010968184054491e+02,-2.417893989651838638e+02,-1.107701687100306572e+03,-3.933149374049276048e+02,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,3.000000000000000000e+00
-5.249608044844512733e+02,-4.411412208576361991e+02,-1.495905747520178011e+02,-1.648982763523715448e+03,-3.519660200530950078e+02,-1.583265950850386616e+02,-1.114074709081783112e+03,-3.049816464971402183e+02,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,4.000000000000000000e+00
-3.867703252106766740e+02,-3.233968438084814352e+02,-1.465739328056997692e+01,-2.222836506660360101e+03,-2.581497955251925305e+02,-4.907797333112148408e+01,-1.473281273390498882e+03,-2.028417794124059128e+02,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,5.000000000000000000e+00
-1.425152651094822431e+02,-8.999264960703249017e+01,2.381035815823984194e+02,-2.057163302519995341e+03,-7.058978080097449492e+01,1.636863566396559690e+02,-2.098115304893723533e+03,7.376948750057749749e+01,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,6.000000000000000000e+00
1.476768076555267726e+02,1.788624967290552377e+02,5.376883868446989254e+02,-1.914019206335427043e+03,1.656401719646164565e+02,4.080605364230286796e+02,-2.707863967825771397e+03,3.879059792652496981e+02,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,7.000000000000000000e+00
3.357544054511631657e+02,3.417906817222171867e+02,7.363939980962472873e+02,-2.507845131641254284e+03,3.286455162316283349e+02,5.606336211103380265e+02,-3.186971909467903970e+03,5.261433413656370703e+02,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,8.000000000000000000e+00
4.610829660872796012e+02,4.449889131696897948e+02,8.619422744378541665e+02,-3.242737792134173105e+03,4.398890990002128092e+02,6.562699685253533062e+02,-3.687132412871765155e+03,5.767081286711611483e+02,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,9.000000000000000000e+00
6.561621337357878474e+02,6.247264628920636369e+02,1.051151189360700755e+03,-3.211569061328039425e+03,5.994359864856999138e+02,8.143067584027569410e+02,-4.339723802182567852e+03,7.598605887806465944e+02,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,1.000000000000000000e+01
9.147585696069836558e+02,8.763562668191750618e+02,1.323597401582757357e+03,-2.704946427615809625e+03,8.077482146459842625e+02,1.042607501740680618e+03,-5.072336718089649366e+03,1.066865213994586838e+03,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,1.100000000000000000e+01
1.159329569758292791e+03,1.108167271669036381e+03,1.592109553546685902e+03,-2.730548745817631698e+03,1.014279268730207377e+03,1.269509658095843406e+03,-5.842007309522208743e+03,1.326412744846599480e+03,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,1.200000000000000000e+01
1.370667399268253121e+03,1.287159398272784074e+03,1.800220097279467154e+03,-3.483305317750481663e+03,1.205436693350351106e+03,1.456597827228832330e+03,-6.655407423853233922e+03,1.470795988933244644e+03,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,1.300000000000000000e+01
1.530063933553142533e+03,1.413544153326171454e+03,1.944394900024504523e+03,-4.159820772133861283e+03,1.351656523012093203e+03,1.585301750619387349e+03,-7.316481348621202415e+03,1.563571317009193990e+03,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,1.400000000000000000e+01
1.652684203557481396e+03,1.530584526701415371e+03,2.082156180004179987e+03,-4.156434748748303718e+03,1.457147478334649577e+03,1.692990612751529170e+03,-7.818189972715472322e+03,1.707869223198819100e+03,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,1.500000000000000000e+01
1.869356395141988060e+03,1.757988724692740334e+03,2.320927335109806336e+03,-3.766749517230783567e+03,1.643386010868056246e+03,1.906378224016259310e+03,-8.678478692629998477e+03,1.976408516326524932e+03,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,1.600000000000000000e+01
2.189079641405563507e+03,2.074439959067409291e+03,2.633289979400767606e+03,-3.585824528832468786e+03,1.927308063562344614e+03,2.211952105162373300e+03,-9.929705573571240166e+03,2.279880724705009015e+03,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,1.700000000000000000e+01
2.371136822310466414e+03,2.239675138364512804e+03,2.817695094158077609e+03,-3.738157028029880621e+03,2.094147328675942845e+03,2.372633636062562346e+03,-1.068051265132645858e+04,2.412553661070861381e+03,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,1.800000000000000000e+01
2.382077575265405358e+03,2.236432836136262267e+03,2.857871999351891645e+03,-3.963010724779733664e+03,2.107419226609896668e+03,2.366995425267840346e+03,-1.089585200318534407e+04,2.408564185720881142e+03,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,1.900000000000000000e+01
2.557165376083995397e+03,2.399163748922253035e+03,3.021506705095728648e+03,-4.077438845959111404e+03,2.262355194691735960e+03,2.521101277910307545e+03,-1.182538999670350313e+04,2.568001032846503676e+03,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,2.000000000000000000e+01
2.927022713295622907e+03,2.761777486282047903e+03,3.351745609081244766e+03,-4.018395448723035315e+03,2.586410498943117091e+03,2.868961891220879806e+03,-1.337741353020107999e+04,2.918791703971492097e+03,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,2.100000000000000000e+01
3.083111126428128046e+03,2.926432431931280917e+03,3.546972182854887251e+03,-3.749855081944953781e+03,2.719730182131928814e+03,3.024248132340544089e+03,-1.398200064532556826e+04,3.121632168409040787e+03,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,2.200000000000000000e+01
3.059550996919359477e+03,2.903037840648045403e+03,3.588416333380640026e+03,-3.433041153258583108e+03,2.702935384301088106e+03,3.002335211553786849e+03,-1.411567202063432160e+04,3.125545347806233167e+03,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,2.300000000000000000e+01
3.324919280584811531e+03,3.132063442092511195e+03,3.791636994663560472e+03,-3.307670880762918387e+03,2.953871053883684453e+03,3.232573031333838571e+03,-1.562168678334738797e+04,3.261597289230766364e+03,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,2.400000000000000000e+01
3.679813411514831387e+03,3.458185551271798886e+03,4.067684836274680492e+03,-3.233738254410530772e+03,3.272305966926214296e+03,3.549110724280030809e+03,-1.704784707081082888e+04,3.517847518967481847e+03,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,2.500000000000000000e+01
3.582579517816918724e+03,3.387724854948097345e+03,4.079461504888654417e+03,-2.935595236230251885e+03,3.164380234098524852e+03,3.466162573145359602e+03,-1.587721090909422128e+04,3.584904193564825164e+03,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,2.600000000000000000e+01
3.561627859103424726e+03,3.379931305832792987e+03,4.149318458282428765e+03,-2.697482274193761896e+03,3.134897112627583738e+03,3.456808821589306717e+03,-1.494225063240444433e+04,3.672891613934488305e+03,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,2.700000000000000000e+01
4.334814098056722287e+03,4.079613992386132395e+03,4.713410316560347383e+03,-2.869484599854278258e+03,3.851267571805641637e+03,4.162460184152073452e+03,-1.806264905471695602e+04,4.134570589011407719e+03,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,2.800000000000000000e+01
4.677084896051841497e+03,4.383255365965917008e+03,4.959956612367449452e+03,-2.768356664416101466e+03,4.175536025624495778e+03,4.462761102521504654e+03,-2.012304745799628290e+04,4.311975734886612372e+03,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,2.900000000000000000e+01
2.725423597206071463e+03,2.606613227352444937e+03,3.692951967140291345e+03,-1.396137255302572385e+03,2.382715008067705639e+03,2.667573944899411345e+03,-1.252145305177774753e+04,3.218931941207266846e+03,9.523238182067871094e+00,2.677215635776519775e-01,-3.059675097465515137e-01,3.000000000000000000e+01
