F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
1.074340807516904752e+05,1.009759120935740502e+05,4.704373174927067157e+04,6.033428055310167838e+04,1.061469691219986125e+05,1.069057094880245422e+05,7.723888831710818340e+04,5.065140318957890122e+04,9.484992027282714844e+00,1.529837548732757568e-01,-7.266727685928344727e-01,3.600000000000000000e+01
1.022765427449313429e+05,9.608822263641004974e+04,4.567911306397218141e+04,5.849218597076558217e+04,1.011600692789722088e+05,1.018411259440070862e+05,7.565018800528721476e+04,4.879898960773806175e+04,9.484992027282714844e+00,1.529837548732757568e-01,-7.266727685928344727e-01,3.700000000000000000e+01
1.036793324597364408e+05,9.744625340445655456e+04,4.585451357664514217e+04,5.906104570407877327e+04,1.025059980248630891e+05,1.031916467245125095e+05,7.419244924468178942e+04,4.913568662068777485e+04,9.484992027282714844e+00,1.529837548732757568e-01,-7.266727685928344727e-01,3.800000000000000000e+01
1.045298363007192384e+05,9.827751574137243733e+04,4.594514844178700150e+04,5.928982299709921062e+04,1.032986792555009015e+05,1.040017545431532053e+05,7.280640549284197914e+04,4.938556447456128080e+04,9.484992027282714844e+00,1.529837548732757568e-01,-7.266727685928344727e-01,3.900000000000000000e+01
1.011819271524663345e+05,9.511405503871869587e+04,4.509937092836872034e+04,5.786402431083663396e+04,1.000252358874224738e+05,1.007099373768557998e+05,7.173831772088314756e+04,4.832355167154109949e+04,9.484992027282714844e+00,1.529837548732757568e-01,-7.266727685928344727e-01,4.000000000000000000e+01
9.915401632309678826e+04,9.320352794214576716e+04,4.458318929156283411e+04,5.694947157953926944e+04,9.803456083704654884e+04,9.871589122287053033e+04,7.096072580087851384e+04,4.768422724608718272e+04,9.484992027282714844e+00,1.529837548732757568e-01,-7.266727685928344727e-01,4.100000000000000000e+01
9.978960085979058931e+04,9.381539496426978440e+04,4.462372725649394124e+04,5.716199741252444073e+04,9.863333355045790086e+04,9.932618588890114916e+04,6.959272326092582080e+04,4.780812093369822833e+04,9.484992027282714844e+00,1.529837548732757568e-01,-7.266727685928344727e-01,4.200000000000000000e+01
9.883722522734850645e+04,9.291186056059641123e+04,4.419975790026232426e+04,5.687094001693581959e+04,9.770677978594588058e+04,9.837716093208498205e+04,6.759989798344094015e+04,4.732747456057619274e+04,9.484992027282714844e+00,1.529837548732757568e-01,-7.266727685928344727e-01,4.300000000000000000e+01
9.628923029034283536e+04,9.050486341851908946e+04,4.343421381609047239e+04,5.586332974574784021e+04,9.522954129478994582e+04,9.586571467958785070e+04,6.627533029513545625e+04,4.641066601806169638e+04,9.484992027282714844e+00,1.529837548732757568e-01,-7.266727685928344727e-01,4.400000000000000000e+01
9.530030685571405047e+04,8.959374683379294584e+04,4.315835152266569639e+04,5.525042892758313974e+04,9.424070767465904646e+04,9.488129222154765739e+04,6.571321623752893356e+04,4.615022772134716070e+04,9.484992027282714844e+00,1.529837548732757568e-01,-7.266727685928344727e-01,4.500000000000000000e+01
9.520638940132757125e+04,8.952323564671858912e+04,4.311843977789613564e+04,5.499771990035282943e+04,9.411210135314930812e+04,9.477230948911850282e+04,6.447293792756421317e+04,4.615656096041345882e+04,9.484992027282714844e+00,1.529837548732757568e-01,-7.266727685928344727e-01,4.600000000000000000e+01
9.380218148204049794e+04,8.818723184781959571e+04,4.266026003144683636e+04,5.445741179909858329e+04,9.273033178457147733e+04,9.337926665745049831e+04,6.260306782768086850e+04,4.556425346209451527e+04,9.484992027282714844e+00,1.529837548732757568e-01,-7.266727685928344727e-01,4.700000000000000000e+01
9.196667444422162953e+04,8.643793657802123926e+04,4.201896165731399378e+04,5.383045839090916706e+04,9.093743794928447460e+04,9.155943840456110775e+04,6.148989093407809560e+04,4.476636736775450117e+04,9.484992027282714844e+00,1.529837548732757568e-01,-7.266727685928344727e-01,4.800000000000000000e+01
9.111474152524005331e+04,8.563485510402056389e+04,4.166207661451768217e+04,5.341402285242266953e+04,9.007978117861998908e+04,9.069681456663126301e+04,6.049345032337591692e+04,4.441186023867578479e+04,9.484992027282714844e+00,1.529837548732757568e-01,-7.266727685928344727e-01,4.900000000000000000e+01
9.043791535982285859e+04,8.500883584618252644e+04,4.144656706961895543e+04,5.290558574937302910e+04,8.938039181160309818e+04,9.001023821849958040e+04,5.825626839949777786e+04,4.423884717258296587e+04,9.484992027282714844e+00,1.529837548732757568e-01,-7.266727685928344727e-01,5.000000000000000000e+01
8.914052350458381989e+04,8.379899748063445440e+04,4.109433679528099310e+04,5.221975967331413995e+04,8.809804833981214324e+04,8.872983618664545065e+04,5.708046331856762845e+04,4.382134067151218915e+04,9.484992027282714844e+00,1.529837548732757568e-01,-7.266727685928344727e-01,5.100000000000000000e+01
8.782033375727577368e+04,8.256795325838691497e+04,4.064562793607952335e+04,5.170301447385102074e+04,8.681724407893772877e+04,8.742971940127179550e+04,6.038784024529543240e+04,4.325268848775248625e+04,9.484992027282714844e+00,1.529837548732757568e-01,-7.266727685928344727e-01,5.200000000000000000e+01
8.681690246910974383e+04,8.163248877249224461e+04,4.019980186084796151e+04,5.136101658556405164e+04,8.584055799871413910e+04,8.642731843933006166e+04,6.613122455028112745e+04,4.273241059033625061e+04,9.523238182067871094e+00,1.529837548732757568e-01,-6.501809358596801758e-01,5.300000000000000000e+01
8.575362142672984919e+04,8.063949282620915619e+04,3.978340589990461012e+04,5.085716318512154248e+04,8.478675211338349618e+04,8.536333894113519636e+04,6.870439476044775802e+04,4.229566017042295425e+04,9.523238182067871094e+00,1.529837548732757568e-01,-6.501809358596801758e-01,5.400000000000000000e+01
8.459145116772328038e+04,7.956397928862848494e+04,3.944321904821635690e+04,5.017031628319330775e+04,8.363229237794996880e+04,8.421887948529093410e+04,6.709860492556067766e+04,4.194852606904425193e+04,9.523238182067871094e+00,1.529837548732757568e-01,-6.501809358596801758e-01,5.500000000000000000e+01
8.356021979178166657e+04,7.862040734419075307e+04,3.914908838522090809e+04,4.957687067682341876e+04,8.261709667998175428e+04,8.321246242418588372e+04,6.524824880806405417e+04,4.161668977022269246e+04,9.523238182067871094e+00,1.529837548732757568e-01,-6.501809358596801758e-01,5.600000000000000000e+01
8.254331773670387338e+04,7.767684648202505196e+04,3.876232441441694391e+04,4.916002057764917117e+04,8.162341325526250876e+04,8.220495041991348262e+04,6.490453911328513641e+04,4.114541392806718068e+04,9.523238182067871094e+00,1.529837548732757568e-01,-6.501809358596801758e-01,5.700000000000000000e+01
